iter	accuracy	fscore	get_next_time	iteration_time	precision	recall	retrain_time	update_time
85	0.999609	0.928571	0.003331	0.005123	1.000000	0.866667	0.001443	0.000202
86	0.999609	0.928571	0.003454	0.004870	1.000000	0.866667	0.001090	0.000191
87	0.999609	0.928571	0.003623	0.005268	1.000000	0.866667	0.001275	0.000224
88	0.999609	0.928571	0.003500	0.004936	1.000000	0.866667	0.001104	0.000195
89	0.999609	0.928571	0.003231	0.005309	1.000000	0.866667	0.001734	0.000189
90	0.999609	0.928571	0.004004	0.005527	1.000000	0.866667	0.001187	0.000195
91	0.999609	0.928571	0.003954	0.005425	1.000000	0.866667	0.001135	0.000195
92	0.999609	0.928571	0.006013	0.008398	1.000000	0.866667	0.001790	0.000373
93	0.999609	0.928571	0.003524	0.004946	1.000000	0.866667	0.001097	0.000192
94	0.999609	0.928571	0.003228	0.005161	1.000000	0.866667	0.001500	0.000246
95	1.000000	1.000000	0.003686	0.005165	1.000000	1.000000	0.001160	0.000189
96	1.000000	1.000000	0.002842	0.004216	1.000000	1.000000	0.001071	0.000182
97	1.000000	1.000000	0.003113	0.004543	1.000000	1.000000	0.001120	0.000186
98	1.000000	1.000000	0.003027	0.004438	1.000000	1.000000	0.001105	0.000184
99	1.000000	1.000000	0.003144	0.004993	1.000000	1.000000	0.001538	0.000186
100	1.000000	1.000000	0.003195	0.004856	1.000000	1.000000	0.001236	0.000259
101	1.000000	1.000000	0.003134	0.004628	1.000000	1.000000	0.001170	0.000195
