iter	accuracy	fscore	get_next_time	iteration_time	precision	recall	retrain_time	update_time
35	1.000000	1.000000	0.002740	0.004009	1.000000	1.000000	0.000978	0.000175
36	1.000000	1.000000	0.002746	0.004011	1.000000	1.000000	0.000974	0.000175
37	1.000000	1.000000	0.002720	0.004016	1.000000	1.000000	0.001001	0.000175
38	1.000000	1.000000	0.002727	0.004011	1.000000	1.000000	0.000992	0.000176
39	1.000000	1.000000	0.002744	0.004032	1.000000	1.000000	0.000994	0.000175
40	1.000000	1.000000	0.002746	0.004042	1.000000	1.000000	0.000996	0.000180
41	1.000000	1.000000	0.002839	0.004182	1.000000	1.000000	0.001034	0.000184
42	1.000000	1.000000	0.002952	0.004473	1.000000	1.000000	0.001221	0.000180
43	1.000000	1.000000	0.002803	0.004162	1.000000	1.000000	0.001064	0.000177
44	1.000000	1.000000	0.002826	0.004113	1.000000	1.000000	0.000992	0.000177
45	1.000000	1.000000	0.002810	0.004108	1.000000	1.000000	0.001002	0.000178
46	1.000000	1.000000	0.002792	0.004079	1.000000	1.000000	0.000992	0.000177
47	1.000000	1.000000	0.002905	0.004200	1.000000	1.000000	0.001003	0.000176
48	1.000000	1.000000	0.002782	0.004107	1.000000	1.000000	0.001019	0.000179
49	1.000000	1.000000	0.002944	0.004325	1.000000	1.000000	0.001065	0.000186
50	1.000000	1.000000	0.002920	0.004262	1.000000	1.000000	0.001035	0.000184
51	1.000000	1.000000	0.002815	0.004127	1.000000	1.000000	0.001015	0.000179
52	1.000000	1.000000	0.004240	0.005728	1.000000	1.000000	0.001120	0.000202
53	1.000000	1.000000	0.002961	0.004280	1.000000	1.000000	0.001017	0.000182
54	1.000000	1.000000	0.003027	0.004363	1.000000	1.000000	0.001033	0.000183
55	1.000000	1.000000	0.002967	0.004286	1.000000	1.000000	0.001019	0.000181
56	1.000000	1.000000	0.002837	0.004358	1.000000	1.000000	0.001222	0.000180
57	1.000000	1.000000	0.002865	0.004181	1.000000	1.000000	0.001016	0.000181
58	1.000000	1.000000	0.002877	0.004206	1.000000	1.000000	0.001026	0.000181
59	1.000000	1.000000	0.002925	0.004300	1.000000	1.000000	0.001075	0.000182
60	1.000000	1.000000	0.002955	0.004321	1.000000	1.000000	0.001061	0.000181
61	1.000000	1.000000	0.002959	0.004279	1.000000	1.000000	0.001023	0.000181
62	1.000000	1.000000	0.002945	0.004300	1.000000	1.000000	0.001057	0.000181
63	1.000000	1.000000	0.002979	0.004327	1.000000	1.000000	0.001051	0.000180
64	1.000000	1.000000	0.002993	0.004305	1.000000	1.000000	0.001014	0.000181
65	1.000000	1.000000	0.002988	0.004304	1.000000	1.000000	0.001022	0.000177
66	1.000000	1.000000	0.002992	0.004331	1.000000	1.000000	0.001046	0.000177
67	1.000000	1.000000	0.003095	0.004446	1.000000	1.000000	0.001054	0.000179
68	1.000000	1.000000	0.003292	0.004727	1.000000	1.000000	0.001107	0.000192
69	1.000000	1.000000	0.003080	0.004645	1.000000	1.000000	0.001258	0.000183
70	1.000000	1.000000	0.003084	0.004430	1.000000	1.000000	0.001039	0.000183
71	1.000000	1.000000	0.003137	0.004554	1.000000	1.000000	0.001091	0.000189
72	1.000000	1.000000	0.003503	0.004970	1.000000	1.000000	0.001131	0.000196
73	1.000000	1.000000	0.003170	0.004602	1.000000	1.000000	0.001098	0.000191
74	1.000000	1.000000	0.003327	0.004811	1.000000	1.000000	0.001133	0.000205
75	1.000000	1.000000	0.003196	0.004643	1.000000	1.000000	0.001120	0.000191
76	1.000000	1.000000	0.003277	0.004922	1.000000	1.000000	0.001224	0.000283
77	1.000000	1.000000	0.003368	0.004869	1.000000	1.000000	0.001167	0.000194
78	1.000000	1.000000	0.003189	0.005132	1.000000	1.000000	0.001617	0.000189
79	1.000000	1.000000	0.004133	0.008791	1.000000	1.000000	0.004301	0.000205
80	1.000000	1.000000	0.005735	0.007472	1.000000	1.000000	0.001195	0.000282
81	1.000000	1.000000	0.003572	0.007251	1.000000	1.000000	0.001477	0.001686
82	1.000000	1.000000	0.003285	0.004714	1.000000	1.000000	0.001102	0.000190
83	1.000000	1.000000	0.003357	0.005041	1.000000	1.000000	0.001347	0.000194
84	1.000000	1.000000	0.003361	0.004856	1.000000	1.000000	0.001162	0.000194
85	1.000000	1.000000	0.004638	0.006869	1.000000	1.000000	0.001869	0.000215
86	1.000000	1.000000	0.004584	0.006927	1.000000	1.000000	0.001617	0.000430
87	1.000000	1.000000	0.003748	0.005296	1.000000	1.000000	0.001174	0.000211
88	1.000000	1.000000	0.003533	0.005011	1.000000	1.000000	0.001143	0.000196
89	1.000000	1.000000	0.003697	0.005159	1.000000	1.000000	0.001124	0.000197
90	1.000000	1.000000	0.004009	0.005603	1.000000	1.000000	0.001227	0.000214
91	1.000000	1.000000	0.004823	0.006967	1.000000	1.000000	0.001476	0.000406
92	1.000000	1.000000	0.003915	0.006282	1.000000	1.000000	0.001836	0.000366
93	1.000000	1.000000	0.003324	0.004717	1.000000	1.000000	0.001082	0.000185
94	1.000000	1.000000	0.003634	0.005179	1.000000	1.000000	0.001197	0.000208
95	1.000000	1.000000	0.003839	0.005409	1.000000	1.000000	0.001213	0.000211
96	1.000000	1.000000	0.004014	0.006273	1.000000	1.000000	0.001861	0.000233
97	1.000000	1.000000	0.003450	0.006105	1.000000	1.000000	0.002344	0.000185
98	1.000000	1.000000	0.003388	0.004837	1.000000	1.000000	0.001131	0.000186
99	1.000000	1.000000	0.003450	0.004877	1.000000	1.000000	0.001104	0.000189
100	1.000000	1.000000	0.004047	0.005661	1.000000	1.000000	0.001252	0.000214
101	1.000000	1.000000	0.004007	0.005806	1.000000	1.000000	0.001440	0.000219
